incident_id,state,district,crime_type,year,month,day,latitude,longitude,victim_age,victim_gender,case_status,date,weekday
INC_000208,West Bengal,District_2,Assault,2018,1,25,36.26602728540799,79.65441186586544,37,Male,Closed,2018-01-25,Thursday
INC_000209,Punjab,District_20,Rape,2021,5,22,11.928326567046033,87.5389306637386,57,Male,Under Investigation,2021-05-22,Saturday
INC_000210,Rajasthan,District_28,Murder,2023,6,16,14.712781199193646,81.06016118764299,42,Male,Closed,2023-06-16,Friday
INC_000211,Kerala,District_11,Cybercrime,2018,7,9,33.18387619446109,89.71993137495156,36,Female,Closed,2018-07-09,Monday
INC_000212,Tamil Nadu,District_4,Drug Offenses,2023,12,19,34.86745014072936,78.35249045459125,22,Male,Closed,2023-12-19,Tuesday
INC_000213,Gujarat,District_15,Domestic Violence,2023,9,12,20.1691941013975,86.40758009201686,28,Male,Closed,2023-09-12,Tuesday
INC_000214,Madhya Pradesh,District_6,Assault,2021,3,19,9.46805169580315,73.40617434076526,32,Female,Closed,2021-03-19,Friday
INC_000215,Uttar Pradesh,District_49,Vandalism,2021,2,22,9.142363177091763,89.73171366270375,25,Female,Open,2021-02-22,Monday
INC_000216,Telangana,District_30,Fraud,2021,3,9,24.6445461160013,83.82518309557776,36,Female,Under Investigation,2021-03-09,Tuesday
INC_000217,Punjab,District_38,Assault,2018,12,7,19.39395815790219,73.91786726785142,40,Male,Open,2018-12-07,Friday
INC_000218,Haryana,District_2,Assault,2021,9,14,8.830920399751982,76.46542403143641,44,Male,Under Investigation,2021-09-14,Tuesday
INC_000219,Odisha,District_15,Rape,2018,12,19,24.914319377064146,89.70965254887314,57,Male,Under Investigation,2018-12-19,Wednesday
INC_000220,Karnataka,District_11,Theft,2021,7,19,8.327773561081651,81.9954358341841,49,Female,Under Investigation,2021-07-19,Monday
INC_000221,Gujarat,District_8,Kidnapping,2022,9,2,30.833786786328915,74.2649117713991,43,Female,Under Investigation,2022-09-02,Friday
INC_000222,Madhya Pradesh,District_26,Vandalism,2023,2,9,16.886551858397773,96.05086452073863,44,Female,Under Investigation,2023-02-09,Thursday
INC_000223,Madhya Pradesh,District_45,Theft,2021,5,13,9.16748208726773,88.73862557468975,79,Female,Closed,2021-05-13,Thursday
INC_000224,Madhya Pradesh,District_44,Murder,2019,4,15,25.062214408511448,95.7569101436541,36,Male,Open,2019-04-15,Monday
INC_000225,Madhya Pradesh,District_5,Fraud,2023,2,3,19.532848018558585,80.38604631544996,67,Male,Open,2023-02-03,Friday
INC_000226,West Bengal,District_6,Cybercrime,2023,9,11,36.240211987357334,81.7779098800599,59,Male,Closed,2023-09-11,Monday
INC_000227,Haryana,District_26,Robbery,2021,9,21,23.781761212607364,94.04070126936556,46,Male,Under Investigation,2021-09-21,Tuesday
INC_000228,Haryana,District_4,Murder,2020,6,14,15.98193625007324,83.22643086711615,56,Male,Open,2020-06-14,Sunday
INC_000229,Kerala,District_19,Robbery,2021,11,25,28.573727074385268,88.51108844526435,77,Male,Closed,2021-11-25,Thursday
INC_000230,Telangana,District_20,Vandalism,2023,6,8,15.873268073738629,75.31301344737037,58,Male,Closed,2023-06-08,Thursday
INC_000231,Rajasthan,District_33,Vandalism,2019,8,18,34.22305545081939,80.95506759237658,50,Male,Open,2019-08-18,Sunday
INC_000232,Madhya Pradesh,District_20,Robbery,2023,6,19,18.866937144713916,71.5800461085003,36,Female,Open,2023-06-19,Monday
INC_000233,Odisha,District_49,Vandalism,2019,1,16,23.94618832050995,73.97342104043189,54,Female,Under Investigation,2019-01-16,Wednesday
INC_000234,Rajasthan,District_12,Cybercrime,2018,4,2,9.466620010902638,68.0273590427613,36,Male,Under Investigation,2018-04-02,Monday
INC_000235,Haryana,District_47,Burglary,2022,7,8,20.357515900614693,69.13868649781115,50,Female,Open,2022-07-08,Friday
INC_000236,Maharashtra,District_1,Theft,2023,2,22,32.13854265016886,96.34123087213095,64,Male,Under Investigation,2023-02-22,Wednesday
INC_000237,Maharashtra,District_26,Assault,2021,9,6,31.363815355536914,75.02825715896611,33,Male,Closed,2021-09-06,Monday
INC_000238,Odisha,District_14,Drug Offenses,2018,8,12,14.50523820675226,87.23601057561606,40,Female,Under Investigation,2018-08-12,Sunday
INC_000239,Kerala,District_38,Robbery,2022,8,15,14.556293059306318,92.33389126518874,24,Male,Under Investigation,2022-08-15,Monday
INC_000240,Haryana,District_37,Fraud,2021,7,25,31.701854054183865,83.96915331786036,43,Male,Closed,2021-07-25,Sunday
INC_000241,Odisha,District_11,Murder,2020,4,8,34.981554184910436,72.44119050243472,49,Male,Under Investigation,2020-04-08,Wednesday
INC_000242,West Bengal,District_36,Burglary,2021,2,4,10.765466716917103,89.11537668274883,29,Male,Closed,2021-02-04,Thursday
INC_000243,Punjab,District_13,Robbery,2019,3,15,21.051700543360532,85.40729089288791,25,Male,Under Investigation,2019-03-15,Friday
INC_000244,Odisha,District_43,Burglary,2019,12,28,17.786174089962643,89.20626709107387,22,Male,Open,2019-12-28,Saturday
INC_000245,Tamil Nadu,District_3,Burglary,2020,6,20,33.24996520826574,90.32265206285552,59,Male,Under Investigation,2020-06-20,Saturday
INC_000246,Rajasthan,District_33,Robbery,2018,12,25,10.422222525720544,96.2869006628576,45,Female,Open,2018-12-25,Tuesday
INC_000247,Gujarat,District_6,Rape,2022,12,17,14.122652334183085,84.63333512077459,70,Female,Open,2022-12-17,Saturday
INC_000248,Andhra Pradesh,District_10,Kidnapping,2021,5,13,29.821581790008334,77.90759226802746,22,Male,Open,2021-05-13,Thursday
INC_000249,Kerala,District_5,Fraud,2019,12,18,9.487521620455253,86.80547215010688,66,Female,Open,2019-12-18,Wednesday
INC_000250,Odisha,District_23,Assault,2018,8,2,22.28352604071439,69.98478056803616,43,Male,Open,2018-08-02,Thursday
INC_000251,Haryana,District_10,Assault,2020,6,13,20.82110400571188,94.024522231326,22,Male,Closed,2020-06-13,Saturday
INC_000252,Karnataka,District_44,Fraud,2023,6,13,17.69763419067371,71.46204932880771,39,Male,Closed,2023-06-13,Tuesday
INC_000253,Maharashtra,District_2,Rape,2019,1,22,19.44259714424879,77.50744229868873,32,Male,Closed,2019-01-22,Tuesday
INC_000254,Tamil Nadu,District_13,Vandalism,2020,4,15,23.368277020976755,91.65661603815751,30,Female,Open,2020-04-15,Wednesday
INC_000255,Telangana,District_40,Assault,2021,5,20,12.67965339326311,85.32205897159065,45,Female,Under Investigation,2021-05-20,Thursday
INC_000256,Madhya Pradesh,District_2,Burglary,2022,12,27,24.587880470224192,79.41543008804582,50,Female,Closed,2022-12-27,Tuesday
INC_000257,Andhra Pradesh,District_20,Cybercrime,2019,11,10,31.357537549699604,81.72963412187562,60,Female,Under Investigation,2019-11-10,Sunday
INC_000258,Bihar,District_1,Murder,2019,3,3,30.04466696391461,92.78187440286322,40,Male,Under Investigation,2019-03-03,Sunday
INC_000259,Kerala,District_37,Theft,2021,9,19,12.463097236119436,77.86012719573688,50,Female,Open,2021-09-19,Sunday
INC_000260,Gujarat,District_9,Assault,2023,1,3,12.328234622502743,93.21984085955296,60,Male,Open,2023-01-03,Tuesday
INC_000261,Andhra Pradesh,District_17,Fraud,2018,6,22,15.777056664602487,70.55589849832405,35,Male,Open,2018-06-22,Friday
INC_000262,Odisha,District_9,Cybercrime,2022,6,14,18.47116706389008,90.52715467905028,67,Female,Closed,2022-06-14,Tuesday
INC_000263,West Bengal,District_11,Robbery,2019,10,8,19.845211860845993,92.57888135858735,70,Male,Open,2019-10-08,Tuesday
INC_000264,Maharashtra,District_15,Kidnapping,2022,5,27,27.711219288167012,73.27271193228282,47,Female,Closed,2022-05-27,Friday
INC_000265,Haryana,District_24,Fraud,2019,12,23,9.643732532809226,80.48004943879381,43,Female,Closed,2019-12-23,Monday
INC_000266,Maharashtra,District_38,Vandalism,2022,5,4,9.005508422555925,72.79949346524602,33,Female,Closed,2022-05-04,Wednesday
INC_000267,Telangana,District_35,Burglary,2020,10,27,19.365406325373364,88.49151974083232,30,Female,Closed,2020-10-27,Tuesday
INC_000268,West Bengal,District_30,Kidnapping,2019,5,28,28.217747072001433,83.52508527378805,56,Female,Open,2019-05-28,Tuesday
INC_000269,Madhya Pradesh,District_31,Murder,2022,6,20,13.609624945737995,86.42437705454131,50,Male,Closed,2022-06-20,Monday
INC_000270,Haryana,District_49,Murder,2018,8,11,26.6036299564313,73.69812204173013,43,Female,Open,2018-08-11,Saturday
INC_000271,Rajasthan,District_5,Rape,2020,2,26,15.535016000268683,74.14062999952017,65,Female,Open,2020-02-26,Wednesday
INC_000272,Uttar Pradesh,District_44,Drug Offenses,2020,6,11,33.69649715559197,69.20342243978729,18,Male,Closed,2020-06-11,Thursday
INC_000273,Tamil Nadu,District_14,Rape,2018,1,27,33.975008383731875,77.33995852067616,66,Female,Open,2018-01-27,Saturday
INC_000274,Maharashtra,District_11,Vandalism,2022,4,11,16.62132892415847,84.23259517867658,55,Female,Under Investigation,2022-04-11,Monday
INC_000275,Karnataka,District_9,Cybercrime,2021,10,2,14.669818864933974,92.88011250592254,19,Male,Open,2021-10-02,Saturday
INC_000276,Maharashtra,District_34,Kidnapping,2018,3,17,19.927815189920707,87.34089597630174,66,Male,Open,2018-03-17,Saturday
INC_000277,Andhra Pradesh,District_12,Drug Offenses,2022,9,9,14.975415970224313,80.62649337859278,23,Female,Closed,2022-09-09,Friday
INC_000278,Maharashtra,District_35,Robbery,2018,3,28,27.499131455459406,95.64048331743,63,Male,Closed,2018-03-28,Wednesday
INC_000279,Kerala,District_35,Burglary,2018,6,28,31.95587585190028,88.85811081669912,67,Female,Open,2018-06-28,Thursday
INC_000280,Maharashtra,District_1,Kidnapping,2019,1,2,27.519671796425293,94.97479088301395,55,Male,Closed,2019-01-02,Wednesday
INC_000281,Uttar Pradesh,District_40,Rape,2022,12,24,31.906162970231136,83.3000512248928,59,Female,Under Investigation,2022-12-24,Saturday
INC_000282,Uttar Pradesh,District_22,Theft,2021,6,15,19.51277270401675,75.50822396900105,41,Female,Under Investigation,2021-06-15,Tuesday
INC_000283,Madhya Pradesh,District_29,Domestic Violence,2019,4,16,12.533192150556964,69.53197390457694,35,Female,Closed,2019-04-16,Tuesday
INC_000284,Gujarat,District_8,Drug Offenses,2018,8,25,29.400577474530174,89.05646069303167,44,Male,Open,2018-08-25,Saturday
INC_000285,Rajasthan,District_11,Drug Offenses,2023,11,4,18.453760649105064,71.51778694216048,58,Female,Under Investigation,2023-11-04,Saturday
INC_000286,Karnataka,District_41,Vandalism,2018,9,8,27.46685393164484,76.78047871988704,25,Male,Under Investigation,2018-09-08,Saturday
INC_000287,Maharashtra,District_37,Burglary,2018,4,9,15.848674317471204,83.44165632863303,45,Female,Open,2018-04-09,Monday
INC_000288,Maharashtra,District_14,Assault,2022,10,26,10.355659409393507,84.36808104561268,27,Female,Closed,2022-10-26,Wednesday
INC_000289,Tamil Nadu,District_30,Murder,2022,12,26,36.78487206914514,85.41691271262695,34,Female,Under Investigation,2022-12-26,Monday
INC_000290,Haryana,District_35,Murder,2019,10,5,12.52984372998738,72.82140458014132,72,Female,Open,2019-10-05,Saturday
INC_000291,Uttar Pradesh,District_21,Theft,2021,6,16,36.66420882494095,79.01238473982781,79,Female,Open,2021-06-16,Wednesday
INC_000292,Karnataka,District_37,Cybercrime,2019,1,13,36.34111804442697,85.89863258639204,46,Male,Under Investigation,2019-01-13,Sunday
INC_000293,Madhya Pradesh,District_5,Vandalism,2020,4,7,31.02072501333315,96.12474707437975,75,Male,Closed,2020-04-07,Tuesday
INC_000294,Telangana,District_19,Cybercrime,2018,7,26,27.12326590037793,89.10130299329097,23,Male,Under Investigation,2018-07-26,Thursday
INC_000295,Gujarat,District_14,Robbery,2023,12,20,24.756404457281455,94.75550895572478,31,Female,Open,2023-12-20,Wednesday
INC_000296,Rajasthan,District_26,Kidnapping,2018,1,17,33.116944815957204,90.10414969111113,39,Female,Under Investigation,2018-01-17,Wednesday
INC_000297,West Bengal,District_4,Domestic Violence,2018,8,3,16.393746126965148,85.15979209787962,71,Male,Closed,2018-08-03,Friday
INC_000298,Rajasthan,District_25,Fraud,2019,12,5,21.562755162061435,73.568677704954,23,Female,Open,2019-12-05,Thursday
INC_000299,Kerala,District_45,Assault,2023,10,19,25.962309111628556,87.33388390488288,43,Female,Closed,2023-10-19,Thursday
INC_000300,Andhra Pradesh,District_42,Rape,2023,12,12,19.92452380021524,86.07800741283731,56,Female,Under Investigation,2023-12-12,Tuesday
INC_000301,Kerala,District_25,Fraud,2023,11,27,20.397107168617772,85.47160594326073,29,Male,Under Investigation,2023-11-27,Monday
INC_000302,Maharashtra,District_18,Fraud,2019,6,7,17.578255357560447,82.20379017165898,52,Male,Closed,2019-06-07,Friday
INC_000303,Bihar,District_40,Vandalism,2018,5,28,24.362722683851544,83.331041515689,31,Male,Under Investigation,2018-05-28,Monday
INC_000304,Gujarat,District_8,Drug Offenses,2019,10,9,32.666661312438364,77.69883328642501,39,Male,Closed,2019-10-09,Wednesday
INC_000305,Andhra Pradesh,District_39,Theft,2022,11,28,13.844322962183073,83.06006808662679,68,Male,Under Investigation,2022-11-28,Monday
INC_000306,Karnataka,District_40,Murder,2022,9,6,35.0985581238498,73.72912126467587,40,Female,Closed,2022-09-06,Tuesday
INC_000307,West Bengal,District_14,Robbery,2019,2,26,27.98354195869866,91.35005752345093,65,Female,Closed,2019-02-26,Tuesday
INC_000308,Uttar Pradesh,District_32,Cybercrime,2023,5,17,31.874923167720876,73.38753168626252,24,Female,Open,2023-05-17,Wednesday
INC_000309,Gujarat,District_38,Domestic Violence,2018,6,16,24.12953008627034,70.46402240679453,57,Female,Open,2018-06-16,Saturday
INC_000310,Gujarat,District_33,Vandalism,2019,7,23,30.60598434129784,80.65113476435756,67,Male,Closed,2019-07-23,Tuesday
INC_000311,Kerala,District_23,Theft,2019,5,3,8.46981152284455,87.0909157456758,42,Male,Under Investigation,2019-05-03,Friday
INC_000312,Bihar,District_15,Drug Offenses,2019,9,21,31.733032318606522,80.6937879230727,30,Female,Under Investigation,2019-09-21,Saturday
INC_000313,Maharashtra,District_33,Rape,2020,1,26,9.16402691347563,76.02586982658795,38,Male,Under Investigation,2020-01-26,Sunday
INC_000314,Odisha,District_25,Robbery,2022,7,4,33.80748791452301,84.18696433282278,58,Female,Closed,2022-07-04,Monday
INC_000315,Madhya Pradesh,District_17,Vandalism,2023,10,10,36.766919669920654,78.0630677269538,27,Female,Closed,2023-10-10,Tuesday
INC_000316,Kerala,District_33,Drug Offenses,2021,7,5,16.527956403126556,95.05316301367236,70,Female,Closed,2021-07-05,Monday
INC_000317,Gujarat,District_47,Domestic Violence,2023,4,21,14.099238132288015,94.7567090485036,72,Female,Closed,2023-04-21,Friday
INC_000318,Punjab,District_2,Murder,2021,9,22,30.19553755188318,82.56878277919077,76,Male,Open,2021-09-22,Wednesday
INC_000319,Tamil Nadu,District_14,Murder,2020,12,10,15.337763886687345,77.5086358265295,26,Female,Closed,2020-12-10,Thursday
INC_000320,West Bengal,District_40,Vandalism,2019,11,12,33.1013091119939,89.37684000474253,32,Male,Under Investigation,2019-11-12,Tuesday
INC_000321,Madhya Pradesh,District_40,Murder,2020,5,10,10.982435172566824,69.06467536100894,69,Female,Open,2020-05-10,Sunday
INC_000322,Kerala,District_39,Theft,2020,4,13,11.65270069500139,81.76830117526589,19,Female,Under Investigation,2020-04-13,Monday
INC_000323,West Bengal,District_6,Theft,2018,7,11,36.395395097917856,77.75337843383967,42,Female,Closed,2018-07-11,Wednesday
INC_000324,Tamil Nadu,District_6,Cybercrime,2022,4,22,27.541328049830135,94.69554066797409,30,Female,Open,2022-04-22,Friday
INC_000325,Telangana,District_3,Vandalism,2021,3,16,32.55972950843963,68.3480877909078,51,Male,Closed,2021-03-16,Tuesday
INC_000326,Tamil Nadu,District_7,Cybercrime,2019,9,8,17.40555194319402,84.03163139583212,68,Female,Open,2019-09-08,Sunday
INC_000327,Bihar,District_8,Vandalism,2021,11,8,27.61802873609753,89.47924385093215,75,Male,Under Investigation,2021-11-08,Monday
INC_000328,Tamil Nadu,District_42,Rape,2023,8,27,25.23301299194932,82.0655216381972,51,Female,Closed,2023-08-27,Sunday
INC_000329,West Bengal,District_15,Vandalism,2021,1,25,25.49135348356546,70.47668787471893,52,Female,Closed,2021-01-25,Monday
INC_000330,Rajasthan,District_47,Domestic Violence,2023,7,8,27.793441326593925,96.20138031080916,55,Female,Open,2023-07-08,Saturday
INC_000331,West Bengal,District_29,Robbery,2022,9,13,24.685416020743858,83.02230250990684,20,Male,Open,2022-09-13,Tuesday
INC_000332,Odisha,District_33,Burglary,2023,8,27,20.44280870977731,85.81140108525133,59,Female,Closed,2023-08-27,Sunday
INC_000333,Maharashtra,District_30,Burglary,2021,8,2,16.001758137035857,74.86168369851771,73,Female,Open,2021-08-02,Monday
INC_000334,Andhra Pradesh,District_39,Drug Offenses,2021,6,12,30.288858596482857,82.02144446809731,76,Female,Closed,2021-06-12,Saturday
INC_000335,Rajasthan,District_27,Murder,2023,11,10,14.5619004700924,80.44533526679133,23,Female,Open,2023-11-10,Friday
INC_000336,Uttar Pradesh,District_36,Robbery,2020,4,12,28.078274878478013,70.17197941805753,72,Female,Under Investigation,2020-04-12,Sunday
INC_000337,Andhra Pradesh,District_29,Fraud,2022,8,11,14.766651856830473,71.07865025287654,65,Male,Open,2022-08-11,Thursday
INC_000338,Maharashtra,District_38,Theft,2018,3,15,26.134574928679164,92.28670306894446,66,Male,Under Investigation,2018-03-15,Thursday
INC_000339,Kerala,District_33,Kidnapping,2019,9,16,29.66526974674184,74.95477861399112,36,Female,Open,2019-09-16,Monday
INC_000340,Madhya Pradesh,District_37,Assault,2021,2,17,14.342702778289636,73.65378987346028,20,Female,Open,2021-02-17,Wednesday
INC_000341,Odisha,District_27,Rape,2019,2,26,9.73835572497794,82.64243208625403,35,Male,Closed,2019-02-26,Tuesday
INC_000342,Odisha,District_33,Murder,2018,12,2,11.798238546831048,90.29366680951287,56,Female,Open,2018-12-02,Sunday
INC_000343,Uttar Pradesh,District_4,Murder,2019,12,18,25.57391205085974,69.79644903879066,26,Male,Open,2019-12-18,Wednesday
INC_000344,Rajasthan,District_22,Domestic Violence,2018,7,12,32.63394578054633,84.72742966950942,69,Female,Under Investigation,2018-07-12,Thursday
INC_000345,Bihar,District_2,Murder,2023,12,19,9.304907815827306,71.45710284237663,29,Female,Open,2023-12-19,Tuesday
INC_000346,Haryana,District_10,Theft,2020,10,26,29.290386512207743,69.05737047394294,22,Male,Closed,2020-10-26,Monday
INC_000347,Telangana,District_5,Theft,2021,4,23,17.898240732551514,69.52957461270431,20,Female,Under Investigation,2021-04-23,Friday
INC_000348,Tamil Nadu,District_10,Assault,2018,10,18,21.877322727666154,92.1907591380448,28,Male,Closed,2018-10-18,Thursday
INC_000349,Rajasthan,District_33,Vandalism,2019,8,17,34.93692694552141,71.42120202521379,74,Male,Closed,2019-08-17,Saturday
INC_000350,Madhya Pradesh,District_38,Fraud,2021,9,6,17.627173637339517,69.30938956795647,47,Male,Closed,2021-09-06,Monday
INC_000351,Telangana,District_13,Robbery,2020,7,25,21.494771084245095,80.69909672714445,21,Female,Closed,2020-07-25,Saturday
INC_000352,Odisha,District_31,Murder,2023,5,15,8.396790028059751,92.47581068631872,22,Male,Under Investigation,2023-05-15,Monday
INC_000353,West Bengal,District_47,Burglary,2021,8,3,10.366362880140313,75.60984291818976,18,Male,Open,2021-08-03,Tuesday
INC_000354,Madhya Pradesh,District_36,Cybercrime,2018,4,6,15.499156142908737,80.22966590825158,44,Female,Closed,2018-04-06,Friday
INC_000355,Maharashtra,District_45,Domestic Violence,2020,2,3,8.807714983811158,69.15775344434878,45,Female,Under Investigation,2020-02-03,Monday
INC_000356,Uttar Pradesh,District_24,Domestic Violence,2019,11,1,26.309884455399278,81.0232769099114,46,Female,Closed,2019-11-01,Friday
INC_000357,Maharashtra,District_15,Burglary,2020,12,13,20.365552347247053,84.75077933847687,35,Female,Open,2020-12-13,Sunday
INC_000358,Haryana,District_29,Drug Offenses,2020,6,28,23.896210879112637,84.5563045588122,29,Female,Under Investigation,2020-06-28,Sunday
INC_000359,Madhya Pradesh,District_8,Burglary,2022,9,21,13.064768390993557,77.64037407305659,30,Female,Under Investigation,2022-09-21,Wednesday
INC_000360,Karnataka,District_5,Drug Offenses,2020,1,26,16.582028853661868,77.15046223923093,58,Male,Open,2020-01-26,Sunday
INC_000361,Karnataka,District_29,Kidnapping,2020,11,14,27.250909770729027,71.09208494916133,19,Female,Under Investigation,2020-11-14,Saturday
INC_000362,Kerala,District_47,Cybercrime,2021,10,13,35.993778985281594,78.63715129874178,54,Male,Open,2021-10-13,Wednesday
INC_000363,Rajasthan,District_4,Domestic Violence,2019,12,27,9.462086434464066,70.88534539731597,62,Female,Under Investigation,2019-12-27,Friday
INC_000364,Odisha,District_12,Burglary,2021,7,4,33.82114530480271,90.2312823966495,33,Male,Under Investigation,2021-07-04,Sunday
INC_000365,Odisha,District_45,Kidnapping,2021,10,7,24.729554838025045,96.0219546346974,65,Male,Open,2021-10-07,Thursday
INC_000366,Tamil Nadu,District_2,Vandalism,2018,9,22,24.35366743591309,96.1321592433345,41,Female,Open,2018-09-22,Saturday
INC_000367,Tamil Nadu,District_27,Rape,2021,10,10,22.50807752102505,93.08706188188643,52,Female,Under Investigation,2021-10-10,Sunday
INC_000368,Tamil Nadu,District_31,Robbery,2022,9,7,10.012428491221318,85.42297233084895,39,Male,Under Investigation,2022-09-07,Wednesday
INC_000369,West Bengal,District_36,Kidnapping,2022,10,21,10.606428700348658,88.32510522007252,53,Female,Open,2022-10-21,Friday
INC_000370,Andhra Pradesh,District_36,Robbery,2018,11,15,25.426448164113495,76.27096827773201,28,Female,Open,2018-11-15,Thursday
INC_000371,Gujarat,District_26,Burglary,2023,3,15,17.88779857163119,86.29234218500599,72,Male,Under Investigation,2023-03-15,Wednesday
INC_000372,Andhra Pradesh,District_43,Fraud,2019,11,4,34.60077393075274,81.21383693375645,75,Male,Under Investigation,2019-11-04,Monday
INC_000373,Maharashtra,District_27,Vandalism,2019,5,23,19.791125583424694,81.97850285353104,63,Male,Under Investigation,2019-05-23,Thursday
INC_000374,Andhra Pradesh,District_5,Kidnapping,2021,8,23,12.155162302376592,89.97552025087958,46,Female,Open,2021-08-23,Monday
INC_000375,West Bengal,District_20,Cybercrime,2021,8,6,28.726846171559046,76.1756323123203,52,Female,Under Investigation,2021-08-06,Friday
INC_000376,Kerala,District_11,Burglary,2023,4,24,16.507249221789287,77.22314873914108,65,Female,Closed,2023-04-24,Monday
INC_000377,Maharashtra,District_10,Murder,2021,12,20,23.2386389133209,94.81461194273047,71,Female,Open,2021-12-20,Monday
INC_000378,Andhra Pradesh,District_40,Theft,2019,11,26,28.23715077964993,69.6305045506782,32,Male,Under Investigation,2019-11-26,Tuesday
INC_000379,West Bengal,District_38,Kidnapping,2020,11,5,34.10765922486004,82.08339465398687,77,Female,Open,2020-11-05,Thursday
INC_000380,Gujarat,District_6,Cybercrime,2022,1,20,30.973544649248606,94.47122321182799,48,Male,Closed,2022-01-20,Thursday
INC_000381,Andhra Pradesh,District_8,Rape,2020,1,12,27.614470968309,85.70052722672655,59,Female,Open,2020-01-12,Sunday
INC_000382,West Bengal,District_23,Murder,2020,4,1,27.709362289459165,83.84580515215183,58,Female,Under Investigation,2020-04-01,Wednesday
INC_000383,Haryana,District_47,Rape,2019,6,28,35.431814676930514,75.2425811976513,60,Male,Closed,2019-06-28,Friday
INC_000384,Tamil Nadu,District_26,Burglary,2020,8,8,16.578898827399545,77.954989182869,33,Female,Closed,2020-08-08,Saturday
INC_000385,Haryana,District_46,Theft,2023,6,1,8.032250731689436,92.70940405833609,27,Female,Under Investigation,2023-06-01,Thursday
INC_000386,Odisha,District_43,Kidnapping,2018,12,5,15.886682222547762,84.21732582128529,66,Male,Under Investigation,2018-12-05,Wednesday
INC_000387,Tamil Nadu,District_12,Kidnapping,2021,9,22,14.318850009175575,82.92752361894662,49,Female,Under Investigation,2021-09-22,Wednesday
INC_000388,Odisha,District_26,Fraud,2018,9,6,27.193202968305947,70.88781169266083,68,Male,Open,2018-09-06,Thursday
INC_000389,Punjab,District_13,Domestic Violence,2022,2,21,26.37763639320034,68.46481653719857,19,Male,Open,2022-02-21,Monday
INC_000390,Uttar Pradesh,District_40,Fraud,2021,10,3,25.21038009843699,95.94687047192443,41,Male,Open,2021-10-03,Sunday
INC_000391,Haryana,District_18,Burglary,2020,1,15,8.471059853074157,78.9325988513184,40,Male,Under Investigation,2020-01-15,Wednesday
INC_000392,Uttar Pradesh,District_25,Burglary,2022,2,5,29.134563579068775,85.49317880088563,19,Female,Under Investigation,2022-02-05,Saturday
INC_000393,Uttar Pradesh,District_33,Theft,2021,5,28,17.382381962079254,70.31173712243127,55,Female,Open,2021-05-28,Friday
INC_000394,Gujarat,District_47,Fraud,2023,4,24,27.286623681192303,87.81031428596835,48,Female,Closed,2023-04-24,Monday
INC_000395,Tamil Nadu,District_40,Cybercrime,2023,4,14,24.140774426562448,95.04443455247286,68,Male,Open,2023-04-14,Friday
INC_000396,Punjab,District_43,Cybercrime,2023,9,18,17.93919683740931,84.69429233692517,57,Female,Closed,2023-09-18,Monday
INC_000397,Odisha,District_12,Theft,2023,11,16,11.902711746019126,71.65734434888691,43,Female,Under Investigation,2023-11-16,Thursday
INC_000398,West Bengal,District_44,Vandalism,2020,8,6,10.738148032153948,84.86992429673083,46,Female,Under Investigation,2020-08-06,Thursday
INC_000399,Maharashtra,District_36,Domestic Violence,2018,6,25,32.11403166025448,90.22406918003492,20,Female,Open,2018-06-25,Monday
INC_000400,West Bengal,District_48,Cybercrime,2021,1,24,34.63352872036518,79.78607956064654,75,Male,Open,2021-01-24,Sunday
INC_000401,Maharashtra,District_4,Drug Offenses,2020,2,14,26.843853356164686,93.51529469030257,31,Male,Under Investigation,2020-02-14,Friday
INC_000402,Haryana,District_5,Robbery,2023,6,27,10.999589330954018,86.81180564736357,42,Female,Open,2023-06-27,Tuesday
INC_000403,Karnataka,District_37,Theft,2018,11,24,19.65878928975898,94.07821863038687,65,Male,Under Investigation,2018-11-24,Saturday
INC_000404,West Bengal,District_8,Theft,2022,2,8,29.13923680304956,86.08165402617277,18,Female,Under Investigation,2022-02-08,Tuesday
INC_000405,Andhra Pradesh,District_42,Assault,2022,10,7,30.614805636291976,71.8073511881399,70,Female,Closed,2022-10-07,Friday
INC_000406,Andhra Pradesh,District_49,Murder,2022,5,8,11.42834004644157,76.98105962205048,20,Female,Open,2022-05-08,Sunday
INC_000407,Rajasthan,District_28,Murder,2023,5,13,8.00089084651609,73.85205349932124,71,Male,Under Investigation,2023-05-13,Saturday
INC_000408,Tamil Nadu,District_31,Drug Offenses,2022,6,6,28.651974330537545,94.355968433789,43,Female,Open,2022-06-06,Monday
INC_000409,Maharashtra,District_9,Fraud,2019,6,18,18.341289103599962,90.051601951337,35,Male,Closed,2019-06-18,Tuesday
INC_000410,Maharashtra,District_29,Vandalism,2021,6,2,15.379958616929548,87.61555269839018,26,Male,Closed,2021-06-02,Wednesday
INC_000411,Madhya Pradesh,District_14,Burglary,2021,2,8,8.374026623896238,76.72802326931703,55,Female,Open,2021-02-08,Monday
INC_000412,Kerala,District_40,Burglary,2023,10,11,23.66868279608349,73.3372983894562,40,Male,Open,2023-10-11,Wednesday
INC_000413,Tamil Nadu,District_41,Rape,2019,3,1,32.68337132735347,89.93708155167845,38,Male,Under Investigation,2019-03-01,Friday
INC_000414,Gujarat,District_22,Drug Offenses,2020,6,22,35.77131774190505,81.75058043049332,74,Female,Closed,2020-06-22,Monday
INC_000415,Rajasthan,District_11,Theft,2020,8,6,24.40660356778539,74.54789701236824,18,Male,Closed,2020-08-06,Thursday
